Num_Acc,catu,grav,sexe,trajet,secu,an_nais,senc,catv,occutc,obs,obsm,choc,manv,an,mois,jour,hrmn,lum,agg,int,atm,col,com,lat,long,dep,catr,circ,nbv,vosp,prof,plan,surf,infra,situ,env1,geo
-0.1108492186647376,0.0283824678112095,0.1197906132713297,-0.0122415789111707,0.055624879303431,-0.0087987812674638,0.0582181149305189,0.0086132773743351,-0.0034026396252719,0.0095740534934076,1.0,-0.34901647415334,-0.0121392627111367,-0.0133186367599769,,-0.014768356531926,0.0046625013383499,0,0.0777039693347707,-0.1378709484763453,-0.0344474675358633,0.0239591274429739,0.3197401970631222,0.0300217225100784,0.0080017945161801,-0.014207346400367,-0.0476335483725718,-0.0458117851797034,0.0298184530311338,-0.0239079540212689,-0.0202855736361705,0.0569922254290681,0.1454658627197185,0.076659803137455,-0.015238090983601,0.1152414116668823,-0.0102738670725335,10
0.0819626518879205,-0.1365182091638018,-0.1041589185255839,0.000193641695661,-0.0383805129202789,0.0248821697992118,-0.0263769223403492,0.017258980453135,-0.0168860172310731,-0.0201956341307538,-0.34901647415334,1.0,0.0319055790920728,0.0380896607920631,,-0.0312667333880216,0.0029600730211936,2,-0.0606791846009427,0.0527825608282609,0.0474842725188824,-0.0195530657065833,-0.4519992430033515,-0.0142602961347062,-0.0198521878181396,0.0186680300664612,0.0367310661432201,0.0104079262880788,0.0025519545677634,0.035998709329596,0.0175604222980515,-0.0240117291546209,-0.088449089840485,-0.0747231414144652,0.0198094310430221,-0.1006658019367886,0.027324088670128,8
0.0373286441741786,-0.0408925303702506,-0.0294249970686668,0.018952372076436,0.0224007678287036,-0.0034650826418836,-0.0143848801743428,0.0232348424840116,-0.0329392319434627,0.0121329579826947,-0.0121392627111367,0.0319055790920728,1.0,0.1128982008113005,,-0.01569064726249,0.0043221634106423,1,-0.0289006922072017,-0.0431984669962089,0.0067255865686858,-0.0066269042753577,-0.0173610798264268,-0.0035803436300041,0.0103786729614854,-0.0097415353656695,0.0193904360751035,-0.053555444409278,0.0220135776588318,0.0648609739390278,-0.0008899466093292,5.473519949425168e-05,0.0036250061385777,0.0072054289946119,0.0019763567136293,-0.014408534340441,0.0153503191773305,10
0.0490366251389002,-0.0442032149565341,-0.0771018930470956,0.007118964389502,-0.0022347947927401,0.0047674221482561,-0.0105900241718502,-0.0034152226811875,-0.0222643371199687,-0.0191478246198742,-0.0133186367599769,0.0380896607920631,0.1128982008113005,1.0,,-0.0294862999414164,-0.0054867341446849,1,-0.0111961605813244,0.0811839659844863,0.070550027409081,0.0008866584817813,-0.0505720343224997,-0.0237449343597696,0.0031537731141715,0.0074388513288307,0.0379603795369188,0.0571484200723046,-0.01795166907375,-0.0307164033689663,0.0247869959174903,-0.0122025124487269,-0.0347830053201567,-0.0310507507674482,0.0324724073287157,-0.0416921898372152,0.0608874755850792,3
0.0085576703703832,0.0770166098319719,0.0233843988088882,-0.0014002079860814,-0.0154296704522545,-0.077806243532544,0.0036167259999677,-0.0456094811775664,-0.0065642110472042,-0.0172093911238329,-0.014768356531926,-0.0312667333880216,-0.01569064726249,-0.0294862999414164,,1.0,-0.0270634097699233,1,0.0585131313117624,-0.0030718677409029,0.0212137761792774,-0.0123696739954501,0.0281455717890861,0.0110561276093664,-0.01145102811451,0.0125585429605095,0.0093090337513588,-0.0051199963315998,-0.0129614045905957,0.0244213500225136,-0.005072384082568,0.0041534121644515,0.0069509866162298,-0.0309321350753509,-0.0113973909918926,0.191706913996922,-0.2699557154532496,14
0.0020488778547294,-0.0003619162691324,-0.0038167481760483,0.00091578378295,-0.0041256146478616,0.0010281060027395,0.0045648103495543,-0.0121440734556632,0.0061421454193916,0.0114767015926972,0.0046625013383499,0.0029600730211936,0.0043221634106423,-0.0054867341446849,,-0.0270634097699233,1.0,1,-0.0088936229350093,0.0096496799468745,-0.0011399551993339,-0.006778460363351,0.0030699833703895,-0.021856031255033,0.0075137613000796,-0.0092454771868055,-0.0060244210265336,0.0104131767204377,-0.0046533353012676,-0.0018668204663744,0.0017523947561923,-0.0045182087128295,-0.0057996170087797,-0.0285941746215506,0.0007372468542133,-0.0040535148966371,-0.0046554559770634,10
0.0048674204900392,0.0005160242615924,-0.0216755002857865,0.0191046758838777,0.0367048547598481,0.0224179126601489,0.0066555098739841,-0.0229144965763543,0.0165747388960644,-0.0102578820384114,-0.0700905018414652,0.0484631502823281,-0.0048294855680589,0.0072281426907851,,0.0046057990438034,-0.0032411913771473,23,0.0575598923085935,0.0386179408634921,0.0008827301901342,-0.0375885836471462,-0.05777973923792,-0.000108477940974,0.0125754005153435,-0.0095618185504429,0.0068665723173126,0.0517129061713286,-0.0084453018634338,-0.0368465820939273,-0.0035000277816282,-0.0014232268911029,-0.0173999111728094,-0.0303167599934632,0.0060448881146104,-0.0133937041874021,0.000371005609375,10
0.0745055066774747,0.0360213403019926,0.0316227914067365,-0.0470900545263943,0.0123527402998319,0.0081080095543582,0.1310241200047859,-0.0041026494662034,-0.0162974766801813,-0.0035224742127942,0.0777039693347707,-0.0606791846009427,-0.0289006922072017,-0.0111961605813244,,0.0585131313117624,-0.0088936229350093,2,1.0,0.111427428864596,0.0169922823838378,0.0248406257326922,0.0499156303577549,-0.0173076187215824,3.597056455390815e-05,0.0154501731830647,0.0483339622410671,0.0443151782101209,-0.0086148563735214,0.001058857221725,0.0192349961696792,-0.0142054641025573,-0.0121143000113783,0.0747178971535025,0.0214457390566548,-0.003643659015875,0.0390965863462664,14
0.1849029493574803,0.027798344235459,-0.0245633130577899,-0.0032560478214948,-0.0672116660623481,0.076628355915901,0.0073529518210724,-0.1634354340256758,0.0535876028704798,-0.00202405291265,-0.1378709484763453,0.0527825608282609,-0.0431984669962089,0.0811839659844863,,-0.0030718677409029,0.0096496799468745,2,0.111427428864596,1.0,0.1677691174793986,-0.0311541728599889,0.0326135321029459,-0.0879829567780203,0.0108109671599861,0.008118486826235,0.0847118784937009,0.5621074673241635,-0.2603438926464533,-0.2611224960836177,0.130081299961133,-0.1125886233769082,-0.184212977583597,-0.0743850702083401,0.0382166006226874,0.049627306008951,0.0801798039325272,3
0.0297717758681142,-0.0133843303983246,-0.0079313187226241,-0.0038554374319109,-0.0129029879256711,0.031029311968226,-0.0210595173667564,-0.0845028973221325,0.018423967436276,0.0040760274585826,-0.0344474675358633,0.0474842725188824,0.0067255865686858,0.070550027409081,,0.0212137761792774,-0.0011399551993339,1,0.0169922823838378,0.1677691174793986,1.0,0.0141906473244946,-0.0292454172910281,-0.0256395211214752,-0.0008704750155819,0.0157057132716586,0.0120838675552882,0.1380634550133465,-0.1161874187780627,-0.1002579360512839,0.0244877458551556,-0.0228509305320268,0.0089137023910978,-0.0158008254514144,0.2060303200703904,-0.0229302481160928,0.0257037514500137,14
-0.043717039200617,0.0085274472678447,-0.0082672117183882,0.0214621103719004,-0.0143957141518965,-0.0019166855208712,-0.0154855811356462,0.009029037582456,-0.0272955294777065,-0.0041079170643238,0.0239591274429739,-0.0195530657065833,-0.0066269042753577,0.0008866584817813,,-0.0123696739954501,-0.006778460363351,0,0.0248406257326922,-0.0311541728599889,0.0141906473244946,1.0,0.0113414446140985,0.0155826318777516,0.0419011171677768,-0.033707194826402,-0.0090217254861001,-0.0053058269374587,0.0071047441345237,-0.0215314313188717,-0.0042990997583148,0.0346951840394319,0.0329216048913669,0.2314266488963758,0.0253761780224582,-0.0491712934268294,0.0342552971888998,13
-0.0049258055970194,0.2081089953687852,0.0338936652018295,0.0086822208339616,0.0274038320880855,-0.0356434648766823,-0.0097589132753686,-0.0409082084149688,0.030474203330739,-0.0047818955986681,0.3197401970631222,-0.4519992430033515,-0.0173610798264268,-0.0505720343224997,,0.0281455717890861,0.0030699833703895,0,0.0499156303577549,0.0326135321029459,-0.0292454172910281,0.0113414446140985,1.0,0.0023639817344777,0.0182988683851376,-0.0160582709840208,0.0004290034834735,0.0478217290643284,-0.0367470472058318,-0.0375464231946703,0.0105314016600415,-0.0040264018648692,0.0218329684699493,0.0691548817457555,-0.0183829392975286,0.147381671062627,-0.0211433417501526,7
-0.0251037630823523,0.0327497609992911,0.0011285523166472,0.0121108314402466,0.0578034184307523,-0.0387427106705392,0.0088916119029134,-0.0317547438351081,-0.0519472098805617,0.0063790045671178,0.0300217225100784,-0.0142602961347062,-0.0035803436300041,-0.0237449343597696,,0.0110561276093664,-0.021856031255033,1,-0.0173076187215824,-0.0879829567780203,-0.0256395211214752,0.0155826318777516,0.0023639817344777,1.0,-0.0877232183082666,0.1267147704890191,0.0104821739840834,-0.0469061312376584,0.0682324025511972,0.0036867876894882,-0.004196862051063,0.0178907706229621,0.0318732308641262,0.0116619694780129,-0.0035732311278018,0.0839082298120134,-0.0604613958544905,9
-0.1915480358512835,-0.0281675394799572,-0.0062635621946122,-0.0037627580871579,-0.024708596213524,0.0030662855494403,-0.0189044960922229,0.0285111134054174,-0.0015875937639837,0.0057791817389433,0.0080017945161801,-0.0198521878181396,0.0103786729614854,0.0031537731141715,,-0.01145102811451,0.0075137613000796,1,3.597056455390815e-05,0.0108109671599861,-0.0008704750155819,0.0419011171677768,0.0182988683851376,-0.0877232183082666,1.0,-0.911224056969106,-0.0744481075498028,0.0212618291363714,0.0231771444172317,0.0906965810083601,0.0221765816532397,-0.0412174955844449,-0.0414677397015917,0.0292927493409676,0.0323489507409241,-0.0678179724016302,0.1047084941676368,1
0.3052700683088403,0.0246990693826054,0.0028394501467349,-0.0099176379883157,0.0062140739810351,0.0003640865790734,0.025756539903542,-0.0155681179238079,0.0131317156076608,-0.0051075956718505,-0.014207346400367,0.0186680300664612,-0.0097415353656695,0.0074388513288307,,0.0125585429605095,-0.0092454771868055,1,0.0154501731830647,0.008118486826235,0.0157057132716586,-0.033707194826402,-0.0160582709840208,0.1267147704890191,-0.911224056969106,1.0,0.2333131795712112,-0.024847427889415,-0.028875801770093,-0.0667120303727316,-0.0165540426961565,0.0415357534540168,0.0301499117934866,-0.0233453323990104,-0.0279442857702383,0.059443239725746,-0.0717170484926127,2
0.6319454866940919,-0.0412283831281893,-0.0087329377959672,-0.0363015969410991,-0.017789973401512,0.0528202492459075,0.0365973559249699,0.038347149400475,0.043045596296656,-0.0102089399452265,-0.0476335483725718,0.0367310661432201,0.0193904360751035,0.0379603795369188,,0.0093090337513588,-0.0060244210265336,1,0.0483339622410671,0.0847118784937009,0.0120838675552882,-0.0090217254861001,0.0004290034834735,0.0104821739840834,-0.0744481075498028,0.2333131795712112,1.0,-0.0606688319376656,0.0259396149774905,0.1172772098046849,0.0171127268581441,-0.065492692365521,-0.094623767436975,-0.012181493517,-0.0029693840238312,-0.047315452781291,0.1699013100583466,4
-0.0380986129852724,0.0371502677166751,-0.009366635788582,-0.0026715151269941,-0.0460949979294156,0.0671121568933719,-0.0071758580478641,-0.2618035341000305,0.0423835552074522,-0.0069728130262816,-0.0458117851797034,0.0104079262880788,-0.053555444409278,0.0571484200723046,,-0.0051199963315998,0.0104131767204377,2,0.0443151782101209,0.5621074673241635,0.1380634550133465,-0.0053058269374587,0.0478217290643284,-0.0469061312376584,0.0212618291363714,-0.024847427889415,-0.0606688319376656,1.0,-0.3411354535674206,-0.4273961230178498,0.10002123879422,-0.0483770787846309,-0.0488286888336947,-0.0116792918847782,0.0047163890201783,-0.0010343670986089,0.0159369478790568,7
-0.0519166505107143,-0.0196622504410772,-0.0038102129868611,0.0040599001118135,0.0376177161115182,-0.0297112825349841,0.0125182581342333,0.1209895943119343,-0.0266642586903846,0.004154541233421,0.0298184530311338,0.0025519545677634,0.0220135776588318,-0.01795166907375,,-0.0129614045905957,-0.0046533353012676,1,-0.0086148563735214,-0.2603438926464533,-0.1161874187780627,0.0071047441345237,-0.0367470472058318,0.0682324025511972,0.0231771444172317,-0.028875801770093,0.0259396149774905,-0.3411354535674206,1.0,0.4611932827992833,-0.0124031014515658,0.0392705628755628,0.0055675711823076,0.0138672412480254,0.0073770711900543,0.0138645471209067,0.020173727538316,7
0.1755337392267075,-0.0441159523760912,0.0038278367735354,-0.0155780404084246,0.0045491760534034,-0.0369625719111889,0.0204505121351929,0.1580898475846393,-0.0033403179574191,0.0001925308601046,-0.0239079540212689,0.035998709329596,0.0648609739390278,-0.0307164033689663,,0.0244213500225136,-0.0018668204663744,0,0.001058857221725,-0.2611224960836177,-0.1002579360512839,-0.0215314313188717,-0.0375464231946703,0.0036867876894882,0.0906965810083601,-0.0667120303727316,0.1172772098046849,-0.4273961230178498,0.4611932827992833,1.0,0.0624977754800238,-0.0190575556703244,-0.0662789653924986,-0.0055535582284603,-0.0006229339658994,0.0531626307491894,0.0543762585071236,5
0.0543042366198239,0.0073854689018528,-0.0029579938518088,-0.0095594076639492,-0.0167879366868737,0.0341719052956553,0.0061463549953517,-0.0047168693692651,0.0348337317649003,0.0512050758756379,-0.0202855736361705,0.0175604222980515,-0.0008899466093292,0.0247869959174903,,-0.005072384082568,0.0017523947561923,1,0.0192349961696792,0.130081299961133,0.0244877458551556,-0.0042990997583148,0.0105314016600415,-0.004196862051063,0.0221765816532397,-0.0165540426961565,0.0171127268581441,0.10002123879422,-0.0124031014515658,0.0624977754800238,1.0,-0.0307252399186529,-0.0570469722985279,-0.0131287492601346,0.0601671124148735,0.0172227081727444,0.0174455286545192,7
-0.0897484720484611,0.0007144018025133,0.0148837954410449,-0.0003659711255071,0.0285435305533133,-0.0116690251227761,-0.0018229052056071,0.0193515841486752,-0.0033696984215603,0.00842582808239,0.0569922254290681,-0.0240117291546209,5.473519949425168e-05,-0.0122025124487269,,0.0041534121644515,-0.0045182087128295,1,-0.0142054641025573,-0.1125886233769082,-0.0228509305320268,0.0346951840394319,-0.0040264018648692,0.0178907706229621,-0.0412174955844449,0.0415357534540168,-0.065492692365521,-0.0483770787846309,0.0392705628755628,-0.0190575556703244,-0.0307252399186529,1.0,0.2192798629647487,0.0652537365429287,0.0095435548793026,0.0009065183287877,-0.0355345681247417,11
-0.1598407814393537,0.0124777486157449,0.0454138319658127,-0.0020804345368803,0.0468904647395091,-0.0155999663926351,0.0138024355218188,-0.0046291868934289,0.0042170026219296,0.0344880540058645,0.1454658627197185,-0.088449089840485,0.0036250061385777,-0.0347830053201567,,0.0069509866162298,-0.0057996170087797,1,-0.0121143000113783,-0.184212977583597,0.0089137023910978,0.0329216048913669,0.0218329684699493,0.0318732308641262,-0.0414677397015917,0.0301499117934866,-0.094623767436975,-0.0488286888336947,0.0055675711823076,-0.0662789653924986,-0.0570469722985279,0.2192798629647487,1.0,0.0886880282265185,0.0108446091744736,0.0121568759100692,-0.0407750167083916,11
-0.0435501928743093,0.0085892495743705,0.0242330771528309,0.0109172743341987,0.0011721654451149,-0.0029228038581641,0.0183875810102124,-0.0033891980098582,-0.0046351925937815,0.0125042784065579,0.076659803137455,-0.0747231414144652,0.0072054289946119,-0.0310507507674482,,-0.0309321350753509,-0.0285941746215506,0,0.0747178971535025,-0.0743850702083401,-0.0158008254514144,0.2314266488963758,0.0691548817457555,0.0116619694780129,0.0292927493409676,-0.0233453323990104,-0.012181493517,-0.0116792918847782,0.0138672412480254,-0.0055535582284603,-0.0131287492601346,0.0652537365429287,0.0886880282265185,1.0,-0.0058566429897775,-0.0295551825837776,0.0214545141588784,7
-0.0157886335605675,0.0048511506134508,-0.0042921528393359,0.008574661576188,-0.0017168219955232,0.0125285637850642,-0.0187675021124182,-0.0205907477111854,-0.0012168599687964,0.0167643830479775,-0.015238090983601,0.0198094310430221,0.0019763567136293,0.0324724073287157,,-0.0113973909918926,0.0007372468542133,1,0.0214457390566548,0.0382166006226874,0.2060303200703904,0.0253761780224582,-0.0183829392975286,-0.0035732311278018,0.0323489507409241,-0.0279442857702383,-0.0029693840238312,0.0047163890201783,0.0073770711900543,-0.0006229339658994,0.0601671124148735,0.0095435548793026,0.0108446091744736,-0.0058566429897775,1.0,-0.0351723678353723,0.0599754805728893,7
0.0785524303990965,0.0441499488517475,0.0674418497292751,0.0007360390227704,0.005987457665893,-0.0731205504690862,0.0365299399563524,-0.0646753744409064,-0.0144969545221502,-0.0040763935260743,0.1152414116668823,-0.1006658019367886,-0.014408534340441,-0.0416921898372152,,0.191706913996922,-0.0040535148966371,1,-0.003643659015875,0.049627306008951,-0.0229302481160928,-0.0491712934268294,0.147381671062627,0.0839082298120134,-0.0678179724016302,0.059443239725746,-0.047315452781291,-0.0010343670986089,0.0138645471209067,0.0531626307491894,0.0172227081727444,0.0009065183287877,0.0121568759100692,-0.0295551825837776,-0.0351723678353723,1.0,-0.2711204067629925,0
0.1590183884665725,-0.0674273922839558,-0.0099541132174258,-0.0072465128539705,-0.0041212051872863,0.0931729130791387,0.0117772666306323,0.076344151977622,0.0135110940337035,-0.0163247073754692,-0.0102738670725335,0.027324088670128,0.0153503191773305,0.0608874755850792,,-0.2699557154532496,-0.0046554559770634,1,0.0390965863462664,0.0801798039325272,0.0257037514500137,0.0342552971888998,-0.0211433417501526,-0.0604613958544905,0.1047084941676368,-0.0717170484926127,0.1699013100583466,0.0159369478790568,0.020173727538316,0.0543762585071236,0.0174455286545192,-0.0355345681247417,-0.0407750167083916,0.0214545141588784,0.0599754805728893,-0.2711204067629925,1.0,5
